Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category,lat,lng
Brazil,Alenquer,16,Good,0,Good,11,Good,0,Good,16,Good,-1.9419,-54.7378
Brazil,Alenquer,16,Good,0,Good,11,Good,0,Good,16,Good,39.05,-9.0167
Romania,Slatina,49,Good,1,Good,49,Good,0,Good,42,Good,44.4297,24.3642
Romania,Slatina,49,Good,1,Good,49,Good,0,Good,42,Good,45.7022,17.7011
United States of America,Martinsville,55,Moderate,1,Good,45,Good,1,Good,55,Moderate,36.6826,-79.8636
United States of America,Martinsville,55,Moderate,1,Good,45,Good,1,Good,55,Moderate,40.603,-74.5751
United States of America,Martinsville,55,Moderate,1,Good,45,Good,1,Good,55,Moderate,39.4149,-86.4316
United States of America,Marysville,44,Good,1,Good,40,Good,1,Good,44,Good,48.0809,-122.1561
United States of America,Marysville,44,Good,1,Good,40,Good,1,Good,44,Good,40.2279,-83.3595
United States of America,Marysville,44,Good,1,Good,40,Good,1,Good,44,Good,39.1518,-121.5835
United States of America,Marysville,44,Good,1,Good,40,Good,1,Good,44,Good,42.9084,-82.4806
Russian Federation,Mikhaylovsk,49,Good,1,Good,49,Good,1,Good,29,Good,45.1333,42.0333
Russian Federation,Mikhaylovsk,49,Good,1,Good,49,Good,1,Good,29,Good,56.45,59.1333
Mexico,Miramar,57,Moderate,1,Good,26,Good,1,Good,57,Moderate,25.9773,-80.3351
Mexico,Miramar,57,Moderate,1,Good,26,Good,1,Good,57,Moderate,22.3375,-97.8694
Mexico,Miramar,57,Moderate,1,Good,26,Good,1,Good,57,Moderate,-38.2667,-57.8333
Brazil,Morrinhos,24,Good,0,Good,24,Good,0,Good,11,Good,-17.7319,-49.1008
Brazil,Morrinhos,24,Good,0,Good,24,Good,0,Good,11,Good,-3.2289,-40.125
United States of America,New Albany,50,Good,1,Good,50,Good,1,Good,27,Good,38.309,-85.8234
United States of America,New Albany,50,Good,1,Good,50,Good,1,Good,27,Good,40.0809,-82.7848
United States of America,New Milford,52,Moderate,1,Good,46,Good,2,Good,52,Moderate,40.9337,-74.0196
United States of America,New Milford,52,Moderate,1,Good,46,Good,2,Good,52,Moderate,41.6042,-73.4213
United States of America,Oak Park,60,Moderate,1,Good,33,Good,2,Good,60,Moderate,41.8872,-87.7899
United States of America,Oak Park,60,Moderate,1,Good,33,Good,2,Good,60,Moderate,42.4649,-83.1824
United States of America,Oak Park,60,Moderate,1,Good,33,Good,2,Good,60,Moderate,34.185,-118.7669
Mongolia,Darhan,33,Good,1,Good,33,Good,0,Good,19,Good,49.4689,105.9575
Mongolia,Darhan,33,Good,1,Good,33,Good,0,Good,19,Good,49.6167,106.35
Costa Rica,Desamparados,49,Good,1,Good,26,Good,1,Good,49,Good,9.8967,-84.0706
Costa Rica,Desamparados,49,Good,1,Good,26,Good,1,Good,49,Good,10.0315,-84.1877
United States of America,Ferndale,55,Moderate,1,Good,34,Good,1,Good,55,Moderate,42.4592,-83.1313
United States of America,Ferndale,55,Moderate,1,Good,34,Good,1,Good,55,Moderate,39.1869,-76.6331
United States of America,Ferndale,55,Moderate,1,Good,34,Good,1,Good,55,Moderate,48.8526,-122.5894
Guatemala,Flores,62,Moderate,1,Good,22,Good,0,Good,62,Moderate,16.9333,-89.8833
Guatemala,Flores,62,Moderate,1,Good,22,Good,0,Good,62,Moderate,-7.8658,-37.975
Japan,Fujimi,85,Moderate,2,Good,25,Good,19,Good,85,Moderate,35.8566,139.5492
Japan,Fujimi,85,Moderate,2,Good,25,Good,19,Good,85,Moderate,35.9146,138.2407
United States of America,Westchester,34,Good,1,Good,34,Good,1,Good,30,Good,25.7471,-80.3523
United States of America,Westchester,34,Good,1,Good,34,Good,1,Good,30,Good,41.8492,-87.8906
United States of America,Winslow,60,Moderate,1,Good,31,Good,1,Good,60,Moderate,39.7027,-74.9029
United States of America,Winslow,60,Moderate,1,Good,31,Good,1,Good,60,Moderate,35.0243,-110.7095
United States of America,Woodstock,64,Moderate,1,Good,64,Moderate,3,Good,26,Good,43.1306,-80.7467
United States of America,Woodstock,64,Moderate,1,Good,64,Moderate,3,Good,26,Good,34.1026,-84.5091
United States of America,Woodstock,64,Moderate,1,Good,64,Moderate,3,Good,26,Good,42.3096,-88.4353
United States of America,Burlington,51,Moderate,1,Good,22,Good,9,Good,51,Moderate,43.3167,-79.8
United States of America,Burlington,51,Moderate,1,Good,22,Good,9,Good,51,Moderate,36.076,-79.4685
United States of America,Burlington,51,Moderate,1,Good,22,Good,9,Good,51,Moderate,44.4876,-73.2316
United States of America,Burlington,51,Moderate,1,Good,22,Good,9,Good,51,Moderate,42.5022,-71.2027
United States of America,Burlington,51,Moderate,1,Good,22,Good,9,Good,51,Moderate,40.8071,-91.1247
United States of America,Burlington,51,Moderate,1,Good,22,Good,9,Good,51,Moderate,40.0641,-74.8394
United States of America,Burlington,51,Moderate,1,Good,22,Good,9,Good,51,Moderate,39.0223,-84.7217
United States of America,Burlington,51,Moderate,1,Good,22,Good,9,Good,51,Moderate,42.6744,-88.2721
United States of America,Burlington,51,Moderate,1,Good,22,Good,9,Good,51,Moderate,48.4676,-122.3298
United States of America,Burlington,51,Moderate,1,Good,22,Good,9,Good,51,Moderate,41.7598,-72.959
Portugal,Chaves,14,Good,1,Good,12,Good,3,Good,14,Good,41.7406,-7.4714
Portugal,Chaves,14,Good,1,Good,12,Good,3,Good,14,Good,-0.16,-49.9878
United States of America,Chelsea,46,Good,1,Good,29,Good,8,Good,46,Good,42.3959,-71.0325
United States of America,Chelsea,46,Good,1,Good,29,Good,8,Good,46,Good,33.3262,-86.63
United States of America,Clarksville,77,Moderate,3,Good,8,Good,31,Good,77,Moderate,36.5692,-87.3413
United States of America,Clarksville,77,Moderate,3,Good,8,Good,31,Good,77,Moderate,38.322,-85.7673
